Date,Year,Month,Day,Radiation
5/2/2018,2018,5,2,17085
5/3/2018,2018,5,3,25292
5/4/2018,2018,5,4,12381
5/5/2018,2018,5,5,21040
5/6/2018,2018,5,6,26398
5/7/2018,2018,5,7,26674
5/8/2018,2018,5,8,15581
5/9/2018,2018,5,9,8918
5/10/2018,2018,5,10,22659
5/11/2018,2018,5,11,18224
5/12/2018,2018,5,12,17020
5/13/2018,2018,5,13,27699
5/14/2018,2018,5,14,26960
5/15/2018,2018,5,15,12288
5/16/2018,2018,5,16,25108
5/17/2018,2018,5,17,3379
5/18/2018,2018,5,18,17372
5/19/2018,2018,5,19,12971
5/20/2018,2018,5,20,24718
5/21/2018,2018,5,21,27360
5/22/2018,2018,5,22,26267
5/23/2018,2018,5,23,21926
5/24/2018,2018,5,24,24711
5/25/2018,2018,5,25,27095
5/26/2018,2018,5,26,28097
5/27/2018,2018,5,27,23843
5/28/2018,2018,5,28,25508
5/29/2018,2018,5,29,14925
5/30/2018,2018,5,30,24809
5/31/2018,2018,5,31,25653
6/1/2018,2018,6,1,18992
6/2/2018,2018,6,2,12262
6/3/2018,2018,6,3,8809
6/4/2018,2018,6,4,20910
6/5/2018,2018,6,5,23836
6/6/2018,2018,6,6,28621
6/7/2018,2018,6,7,27410
6/8/2018,2018,6,8,20346
6/9/2018,2018,6,9,16384
6/10/2018,2018,6,10,22325
6/11/2018,2018,6,11,20968
6/12/2018,2018,6,12,11461
6/13/2018,2018,6,13,8254
6/14/2018,2018,6,14,17379
6/15/2018,2018,6,15,23927
6/16/2018,2018,6,16,21800
6/17/2018,2018,6,17,17512
6/18/2018,2018,6,18,17486
6/19/2018,2018,6,19,23426
6/20/2018,2018,6,20,23759
6/21/2018,2018,6,21,25847
6/22/2018,2018,6,22,13133
6/23/2018,2018,6,23,12859
6/24/2018,2018,6,24,11762
6/25/2018,2018,6,25,16852
6/26/2018,2018,6,26,15377
6/27/2018,2018,6,27,10958
6/28/2018,2018,6,28,2318
6/29/2018,2018,6,29,23980
6/30/2018,2018,6,30,13748
7/1/2018,2018,7,1,16975
7/2/2018,2018,7,2,24038
7/3/2018,2018,7,3,22922
7/4/2018,2018,7,4,29739
7/5/2018,2018,7,5,26620
7/6/2018,2018,7,6,17336
7/7/2018,2018,7,7,24203
7/8/2018,2018,7,8,22927
7/9/2018,2018,7,9,22664
7/10/2018,2018,7,10,14675
7/11/2018,2018,7,11,6123
7/12/2018,2018,7,12,19706
7/13/2018,2018,7,13,16119
7/14/2018,2018,7,14,20056
7/15/2018,2018,7,15,25875
7/16/2018,2018,7,16,25475
7/17/2018,2018,7,17,6777
7/18/2018,2018,7,18,4807
7/19/2018,2018,7,19,9440
7/20/2018,2018,7,20,21631
7/21/2018,2018,7,21,24895
7/22/2018,2018,7,22,12146
7/23/2018,2018,7,23,25159
7/24/2018,2018,7,24,24606
7/25/2018,2018,7,25,22511
7/26/2018,2018,7,26,15492
7/27/2018,2018,7,27,19633
7/28/2018,2018,7,28,18572
7/29/2018,2018,7,29,23380
7/30/2018,2018,7,30,21596
7/31/2018,2018,7,31,25445
8/1/2018,2018,8,1,20974
8/2/2018,2018,8,2,24352
8/3/2018,2018,8,3,25175
8/4/2018,2018,8,4,23256
8/5/2018,2018,8,5,17817
8/6/2018,2018,8,6,23653
8/7/2018,2018,8,7,25399
8/8/2018,2018,8,8,14750
8/9/2018,2018,8,9,22847
8/10/2018,2018,8,10,15023
8/11/2018,2018,8,11,14230
8/12/2018,2018,8,12,24064
8/13/2018,2018,8,13,24223
8/14/2018,2018,8,14,15175
8/15/2018,2018,8,15,16361
8/16/2018,2018,8,16,20980
8/17/2018,2018,8,17,20731
8/18/2018,2018,8,18,19030
8/19/2018,2018,8,19,19742
8/20/2018,2018,8,20,15254
8/21/2018,2018,8,21,18947
8/22/2018,2018,8,22,21821
8/23/2018,2018,8,23,19720
8/24/2018,2018,8,24,16513
8/25/2018,2018,8,25,6150
8/26/2018,2018,8,26,8986
8/27/2018,2018,8,27,20099
8/28/2018,2018,8,28,14818
8/29/2018,2018,8,29,19545
8/30/2018,2018,8,30,17689
8/31/2018,2018,8,31,15020
9/1/2018,2018,9,1,9113
9/2/2018,2018,9,2,8431
9/3/2018,2018,9,3,13139
9/4/2018,2018,9,4,10985
9/5/2018,2018,9,5,16186
9/6/2018,2018,9,6,19016
9/7/2018,2018,9,7,17620
9/8/2018,2018,9,8,8888
9/9/2018,2018,9,9,15878
9/10/2018,2018,9,10,18267
9/11/2018,2018,9,11,11383
9/12/2018,2018,9,12,18715
9/13/2018,2018,9,13,14296
9/14/2018,2018,9,14,2521
9/15/2018,2018,9,15,12186
9/16/2018,2018,9,16,17663
9/17/2018,2018,9,17,16841
9/18/2018,2018,9,18,16801
9/19/2018,2018,9,19,16960
9/20/2018,2018,9,20,16365
9/21/2018,2018,9,21,16042
9/22/2018,2018,9,22,8345
9/23/2018,2018,9,23,7069
9/24/2018,2018,9,24,10984
9/25/2018,2018,9,25,10439
9/26/2018,2018,9,26,15494
9/27/2018,2018,9,27,8438
9/28/2018,2018,9,28,13762
9/29/2018,2018,9,29,13787
9/30/2018,2018,9,30,15624
10/1/2018,2018,10,1,12154
10/2/2018,2018,10,2,5269
10/3/2018,2018,10,3,11498
10/4/2018,2018,10,4,7651
10/5/2018,2018,10,5,14113
10/6/2018,2018,10,6,13153
10/7/2018,2018,10,7,10154
10/8/2018,2018,10,8,9434
10/9/2018,2018,10,9,11414
10/10/2018,2018,10,10,11869
10/11/2018,2018,10,11,12022
10/12/2018,2018,10,12,11526
10/13/2018,2018,10,13,11839
10/14/2018,2018,10,14,11995
10/15/2018,2018,10,15,11272
10/16/2018,2018,10,16,10902
10/17/2018,2018,10,17,4735
10/18/2018,2018,10,18,4029
10/19/2018,2018,10,19,1623
10/20/2018,2018,10,20,2654
10/21/2018,2018,10,21,1751
10/22/2018,2018,10,22,8062
10/23/2018,2018,10,23,3754
10/24/2018,2018,10,24,9404
10/25/2018,2018,10,25,4112
10/26/2018,2018,10,26,4934
10/27/2018,2018,10,27,1846
10/28/2018,2018,10,28,418
10/29/2018,2018,10,29,2735
10/30/2018,2018,10,30,5474
10/31/2018,2018,10,31,9247
11/1/2018,2018,11,1,5950
11/2/2018,2018,11,2,7373
11/3/2018,2018,11,3,545
11/4/2018,2018,11,4,1770
11/5/2018,2018,11,5,5028
11/6/2018,2018,11,6,8027
11/7/2018,2018,11,7,7764
11/8/2018,2018,11,8,5989
11/9/2018,2018,11,9,5729
11/10/2018,2018,11,10,6973
11/11/2018,2018,11,11,6604
11/12/2018,2018,11,12,6668
11/13/2018,2018,11,13,5954
11/14/2018,2018,11,14,4239
11/15/2018,2018,11,15,3404
11/16/2018,2018,11,16,4280
11/17/2018,2018,11,17,5861
11/18/2018,2018,11,18,2902
11/19/2018,2018,11,19,2204
11/20/2018,2018,11,20,701
11/21/2018,2018,11,21,769
11/22/2018,2018,11,22,545
11/23/2018,2018,11,23,1484
11/24/2018,2018,11,24,873
11/25/2018,2018,11,25,2118
11/26/2018,2018,11,26,521
11/27/2018,2018,11,27,1414
11/28/2018,2018,11,28,2717
11/29/2018,2018,11,29,5699
11/30/2018,2018,11,30,4867
12/1/2018,2018,12,1,2400
12/2/2018,2018,12,2,2698
12/3/2018,2018,12,3,1800
12/4/2018,2018,12,4,998
12/5/2018,2018,12,5,4652
12/6/2018,2018,12,6,2920
12/7/2018,2018,12,7,1397
12/8/2018,2018,12,8,2858
12/9/2018,2018,12,9,2095
12/10/2018,2018,12,10,1992
12/11/2018,2018,12,11,1176
12/12/2018,2018,12,12,1583
12/13/2018,2018,12,13,994
12/14/2018,2018,12,14,808
12/15/2018,2018,12,15,597
12/16/2018,2018,12,16,1122
12/17/2018,2018,12,17,2018
12/18/2018,2018,12,18,1284
12/19/2018,2018,12,19,4267
12/20/2018,2018,12,20,778
12/21/2018,2018,12,21,1203
12/22/2018,2018,12,22,1843
12/23/2018,2018,12,23,1687
12/24/2018,2018,12,24,447
12/25/2018,2018,12,25,987
12/26/2018,2018,12,26,667
12/27/2018,2018,12,27,874
12/28/2018,2018,12,28,373
12/29/2018,2018,12,29,1265
12/30/2018,2018,12,30,1574
12/31/2018,2018,12,31,1011
1/1/2019,2019,1,1,1309
1/2/2019,2019,1,2,1148
1/3/2019,2019,1,3,3252
1/4/2019,2019,1,4,2364
1/5/2019,2019,1,5,840
1/6/2019,2019,1,6,1432
1/7/2019,2019,1,7,4551
1/8/2019,2019,1,8,1399
1/9/2019,2019,1,9,3553
1/10/2019,2019,1,10,1321
1/11/2019,2019,1,11,3859
1/12/2019,2019,1,12,1793
1/13/2019,2019,1,13,2075
1/14/2019,2019,1,14,2296
1/15/2019,2019,1,15,1877
1/16/2019,2019,1,16,3511
1/17/2019,2019,1,17,5866
1/18/2019,2019,1,18,1837
1/19/2019,2019,1,19,6536
1/20/2019,2019,1,20,2791
1/21/2019,2019,1,21,1039
1/22/2019,2019,1,22,6047
1/23/2019,2019,1,23,1210
1/24/2019,2019,1,24,835
1/25/2019,2019,1,25,2590
1/26/2019,2019,1,26,1530
1/27/2019,2019,1,27,3584
1/28/2019,2019,1,28,1343
1/29/2019,2019,1,29,4025
1/30/2019,2019,1,30,7688
1/31/2019,2019,1,31,6821
2/1/2019,2019,2,1,3581
2/2/2019,2019,2,2,5188
2/3/2019,2019,2,3,773
2/4/2019,2019,2,4,3460
2/5/2019,2019,2,5,9161
2/6/2019,2019,2,6,5584
2/7/2019,2019,2,7,9352
2/8/2019,2019,2,8,8620
2/9/2019,2019,2,9,6037
2/10/2019,2019,2,10,6764
2/11/2019,2019,2,11,2832
2/12/2019,2019,2,12,4356
2/13/2019,2019,2,13,2903
2/14/2019,2019,2,14,1810
2/15/2019,2019,2,15,9778
2/16/2019,2019,2,16,10325
2/17/2019,2019,2,17,10924
2/18/2019,2019,2,18,10745
2/19/2019,2019,2,19,10600
2/20/2019,2019,2,20,5220
2/21/2019,2019,2,21,6076
2/22/2019,2019,2,22,6446
2/23/2019,2019,2,23,9230
2/24/2019,2019,2,24,4424
2/25/2019,2019,2,25,10613
2/26/2019,2019,2,26,8078
2/27/2019,2019,2,27,10809
2/28/2019,2019,2,28,12282
3/1/2019,2019,3,1,1349
3/2/2019,2019,3,2,2953
3/3/2019,2019,3,3,6928
3/4/2019,2019,3,4,9923
3/5/2019,2019,3,5,4848
3/6/2019,2019,3,6,13822
3/7/2019,2019,3,7,12026
3/8/2019,2019,3,8,11079
3/9/2019,2019,3,9,6011
3/10/2019,2019,3,10,5404
3/11/2019,2019,3,11,8439
3/12/2019,2019,3,12,10562
3/13/2019,2019,3,13,7772
3/14/2019,2019,3,14,7774
3/15/2019,2019,3,15,6671
3/16/2019,2019,3,16,6500
3/17/2019,2019,3,17,16218
3/18/2019,2019,3,18,10367
3/19/2019,2019,3,19,9904
3/20/2019,2019,3,20,12006
3/21/2019,2019,3,21,10340
3/22/2019,2019,3,22,5797
3/23/2019,2019,3,23,13936
3/24/2019,2019,3,24,11723
3/25/2019,2019,3,25,12046
3/26/2019,2019,3,26,10232
3/27/2019,2019,3,27,14894
3/28/2019,2019,3,28,5816
3/29/2019,2019,3,29,15425
3/30/2019,2019,3,30,18362
3/31/2019,2019,3,31,17837
4/1/2019,2019,4,1,20173
4/2/2019,2019,4,2,17098
4/3/2019,2019,4,3,13977
4/4/2019,2019,4,4,17194
4/5/2019,2019,4,5,12134
4/6/2019,2019,4,6,5222
4/7/2019,2019,4,7,17840
4/8/2019,2019,4,8,18297
4/9/2019,2019,4,9,18881
4/10/2019,2019,4,10,9724
4/11/2019,2019,4,11,3166
4/12/2019,2019,4,12,3673
4/13/2019,2019,4,13,1957
4/14/2019,2019,4,14,18110
4/15/2019,2019,4,15,22326
4/16/2019,2019,4,16,22547
4/17/2019,2019,4,17,17616
4/18/2019,2019,4,18,22506
4/19/2019,2019,4,19,23048
4/20/2019,2019,4,20,23236
4/21/2019,2019,4,21,23731
4/22/2019,2019,4,22,21551
4/23/2019,2019,4,23,9113
4/24/2019,2019,4,24,15236
4/25/2019,2019,4,25,23220
4/26/2019,2019,4,26,19546
4/27/2019,2019,4,27,3874
4/28/2019,2019,4,28,4743
4/29/2019,2019,4,29,3912
4/30/2019,2019,4,30,11579
5/1/2019,2019,5,1,24144
5/2/2019,2019,5,2,22107
5/3/2019,2019,5,3,7086
5/4/2019,2019,5,4,18215
5/5/2019,2019,5,5,6469
5/6/2019,2019,5,6,8045
5/7/2019,2019,5,7,14983
5/8/2019,2019,5,8,25475
5/9/2019,2019,5,9,3230
5/10/2019,2019,5,10,16109
5/11/2019,2019,5,11,20989
5/12/2019,2019,5,12,3727
5/13/2019,2019,5,13,9392
5/14/2019,2019,5,14,6626
5/15/2019,2019,5,15,3303
5/16/2019,2019,5,16,10936
5/17/2019,2019,5,17,18499
5/18/2019,2019,5,18,27549
5/19/2019,2019,5,19,20875
5/20/2019,2019,5,20,17096
5/21/2019,2019,5,21,22895
5/22/2019,2019,5,22,6134
5/23/2019,2019,5,23,2524
5/24/2019,2019,5,24,25919
5/25/2019,2019,5,25,23668
5/26/2019,2019,5,26,23536
5/27/2019,2019,5,27,16295
5/28/2019,2019,5,28,7698
5/29/2019,2019,5,29,11167
5/30/2019,2019,5,30,12531
5/31/2019,2019,5,31,27428
6/1/2019,2019,6,1,18608
6/2/2019,2019,6,2,28263
6/3/2019,2019,6,3,29392
6/4/2019,2019,6,4,28264
6/5/2019,2019,6,5,27961
6/6/2019,2019,6,6,28393
6/7/2019,2019,6,7,22988
6/8/2019,2019,6,8,17042
6/9/2019,2019,6,9,27476
6/10/2019,2019,6,10,27924
6/11/2019,2019,6,11,29689
6/12/2019,2019,6,12,28575
6/13/2019,2019,6,13,23663
6/14/2019,2019,6,14,21100
6/15/2019,2019,6,15,25181
6/16/2019,2019,6,16,19471
6/17/2019,2019,6,17,26288
6/18/2019,2019,6,18,28050
6/19/2019,2019,6,19,21811
6/20/2019,2019,6,20,18537
6/21/2019,2019,6,21,19211
6/22/2019,2019,6,22,16861
6/23/2019,2019,6,23,16787
6/24/2019,2019,6,24,24665
6/25/2019,2019,6,25,28841
6/26/2019,2019,6,26,28702
6/27/2019,2019,6,27,29338
6/28/2019,2019,6,28,23229
6/29/2019,2019,6,29,28456
6/30/2019,2019,6,30,29471
7/1/2019,2019,7,1,20310
7/2/2019,2019,7,2,20006
7/3/2019,2019,7,3,23875
7/4/2019,2019,7,4,28711
7/5/2019,2019,7,5,14605
7/6/2019,2019,7,6,26338
7/7/2019,2019,7,7,20709
7/8/2019,2019,7,8,14824
7/9/2019,2019,7,9,15359
7/10/2019,2019,7,10,18145
7/11/2019,2019,7,11,19512
7/12/2019,2019,7,12,19761
7/13/2019,2019,7,13,12854
7/14/2019,2019,7,14,15063
7/15/2019,2019,7,15,25850
7/16/2019,2019,7,16,16373
7/17/2019,2019,7,17,24326
7/18/2019,2019,7,18,21203
7/19/2019,2019,7,19,19487
7/20/2019,2019,7,20,20668
7/21/2019,2019,7,21,14505
7/22/2019,2019,7,22,17341
7/23/2019,2019,7,23,4812
7/24/2019,2019,7,24,25993
7/25/2019,2019,7,25,26473
7/26/2019,2019,7,26,24858
7/27/2019,2019,7,27,16573
7/28/2019,2019,7,28,20589
7/29/2019,2019,7,29,21413
7/30/2019,2019,7,30,15643
7/31/2019,2019,7,31,13812
8/1/2019,2019,8,1,17287
8/2/2019,2019,8,2,20382
8/3/2019,2019,8,3,14551
8/4/2019,2019,8,4,18772
8/5/2019,2019,8,5,13526
8/6/2019,2019,8,6,21431
8/7/2019,2019,8,7,19069
8/8/2019,2019,8,8,19073
8/9/2019,2019,8,9,20626
8/10/2019,2019,8,10,14767
8/11/2019,2019,8,11,22639
8/12/2019,2019,8,12,19406
8/13/2019,2019,8,13,11464
8/14/2019,2019,8,14,15114
8/15/2019,2019,8,15,24092
8/16/2019,2019,8,16,13725
8/17/2019,2019,8,17,20246
8/18/2019,2019,8,18,18636
8/19/2019,2019,8,19,19912
8/20/2019,2019,8,20,11966
8/21/2019,2019,8,21,4221
8/22/2019,2019,8,22,19636
8/23/2019,2019,8,23,16805
8/24/2019,2019,8,24,18556
8/25/2019,2019,8,25,18691
8/26/2019,2019,8,26,14183
8/27/2019,2019,8,27,19057
8/28/2019,2019,8,28,19394
8/29/2019,2019,8,29,19672
8/30/2019,2019,8,30,14836
8/31/2019,2019,8,31,18215
9/1/2019,2019,9,1,18584
9/2/2019,2019,9,2,1877
9/3/2019,2019,9,3,18769
9/4/2019,2019,9,4,20607
9/5/2019,2019,9,5,19338
9/6/2019,2019,9,6,11129
9/7/2019,2019,9,7,5740
9/8/2019,2019,9,8,3386
9/9/2019,2019,9,9,3587
9/10/2019,2019,9,10,18902
9/11/2019,2019,9,11,18586
9/12/2019,2019,9,12,18610
9/13/2019,2019,9,13,14197
9/14/2019,2019,9,14,16972
9/15/2019,2019,9,15,18367
9/16/2019,2019,9,16,11177
9/17/2019,2019,9,17,14101
9/18/2019,2019,9,18,14581
9/19/2019,2019,9,19,9732
9/20/2019,2019,9,20,8774
9/21/2019,2019,9,21,17041
9/22/2019,2019,9,22,17070
9/23/2019,2019,9,23,11482
9/24/2019,2019,9,24,6772
9/25/2019,2019,9,25,5549
9/26/2019,2019,9,26,8879
9/27/2019,2019,9,27,6863
9/28/2019,2019,9,28,7495
9/29/2019,2019,9,29,11463
9/30/2019,2019,9,30,8283
10/1/2019,2019,10,1,13600
10/2/2019,2019,10,2,3350
10/3/2019,2019,10,3,12113
10/4/2019,2019,10,4,10551
10/5/2019,2019,10,5,2799
10/6/2019,2019,10,6,7855
10/7/2019,2019,10,7,13055
10/8/2019,2019,10,8,6293
10/9/2019,2019,10,9,2572
10/10/2019,2019,10,10,8630
10/11/2019,2019,10,11,9868
10/12/2019,2019,10,12,11980
10/13/2019,2019,10,13,12002
10/14/2019,2019,10,14,11899
10/15/2019,2019,10,15,9005
10/16/2019,2019,10,16,4333
10/17/2019,2019,10,17,11294
10/18/2019,2019,10,18,11088
10/19/2019,2019,10,19,8972
10/20/2019,2019,10,20,10735
10/21/2019,2019,10,21,10812
10/22/2019,2019,10,22,9674
10/23/2019,2019,10,23,3685
10/24/2019,2019,10,24,10018
10/25/2019,2019,10,25,8829
10/26/2019,2019,10,26,9610
10/27/2019,2019,10,27,9607
10/28/2019,2019,10,28,6509
10/29/2019,2019,10,29,5306
10/30/2019,2019,10,30,6515
10/31/2019,2019,10,31,6619
11/1/2019,2019,11,1,7918
11/2/2019,2019,11,2,2810
11/3/2019,2019,11,3,4072
11/4/2019,2019,11,4,2833
11/5/2019,2019,11,5,1850
11/6/2019,2019,11,6,7580
11/7/2019,2019,11,7,3331
11/8/2019,2019,11,8,5942
11/9/2019,2019,11,9,2885
11/10/2019,2019,11,10,1441
11/11/2019,2019,11,11,6914
11/12/2019,2019,11,12,2952
11/13/2019,2019,11,13,1518
11/14/2019,2019,11,14,6800
11/15/2019,2019,11,15,4153
11/16/2019,2019,11,16,3233
11/17/2019,2019,11,17,5108
11/18/2019,2019,11,18,1970
11/19/2019,2019,11,19,3376
11/20/2019,2019,11,20,4888
11/21/2019,2019,11,21,789
11/22/2019,2019,11,22,2858
11/23/2019,2019,11,23,5932
11/24/2019,2019,11,24,4973
11/25/2019,2019,11,25,4694
11/26/2019,2019,11,26,890
11/27/2019,2019,11,27,1932
11/28/2019,2019,11,28,2919
11/29/2019,2019,11,29,989
11/30/2019,2019,11,30,3763
12/1/2019,2019,12,1,4417
12/2/2019,2019,12,2,1525
12/3/2019,2019,12,3,3920
12/4/2019,2019,12,4,4098
12/5/2019,2019,12,5,3826
12/6/2019,2019,12,6,2174
12/7/2019,2019,12,7,3343
12/8/2019,2019,12,8,3203
12/9/2019,2019,12,9,1412
12/10/2019,2019,12,10,3499
12/11/2019,2019,12,11,4980
12/12/2019,2019,12,12,2224
12/13/2019,2019,12,13,1694
12/14/2019,2019,12,14,3356
12/15/2019,2019,12,15,3223
12/16/2019,2019,12,16,3041
12/17/2019,2019,12,17,1323
12/18/2019,2019,12,18,1449
12/19/2019,2019,12,19,2816
12/20/2019,2019,12,20,4351
12/21/2019,2019,12,21,2201
12/22/2019,2019,12,22,1272
12/23/2019,2019,12,23,742
12/24/2019,2019,12,24,1656
12/25/2019,2019,12,25,1487
12/26/2019,2019,12,26,2228
12/27/2019,2019,12,27,1211
12/28/2019,2019,12,28,910
12/29/2019,2019,12,29,632
12/30/2019,2019,12,30,2692
12/31/2019,2019,12,31,2242
1/1/2020,2020,1,1,2006
1/2/2020,2020,1,2,4010
1/3/2020,2020,1,3,4315
1/4/2020,2020,1,4,1943
1/5/2020,2020,1,5,3194
1/6/2020,2020,1,6,2660
1/7/2020,2020,1,7,4791
1/8/2020,2020,1,8,3775
1/9/2020,2020,1,9,1575
1/10/2020,2020,1,10,2900
1/11/2020,2020,1,11,1271
1/12/2020,2020,1,12,5769
1/13/2020,2020,1,13,3142
1/14/2020,2020,1,14,3891
1/15/2020,2020,1,15,5082
1/16/2020,2020,1,16,2476
1/17/2020,2020,1,17,3221
1/18/2020,2020,1,18,1221
1/19/2020,2020,1,19,923
1/20/2020,2020,1,20,2012
1/21/2020,2020,1,21,5280
1/22/2020,2020,1,22,3799
1/23/2020,2020,1,23,5071
1/24/2020,2020,1,24,5812
1/25/2020,2020,1,25,2450
1/26/2020,2020,1,26,1777
1/27/2020,2020,1,27,2424
1/28/2020,2020,1,28,4145
1/29/2020,2020,1,29,4439
1/30/2020,2020,1,30,2918
1/31/2020,2020,1,31,2977
2/1/2020,2020,2,1,5907
2/2/2020,2020,2,2,3026
2/3/2020,2020,2,3,2366
2/4/2020,2020,2,4,1072
2/5/2020,2020,2,5,3977
2/6/2020,2020,2,6,1487
2/7/2020,2020,2,7,1640
2/8/2020,2020,2,8,8041
2/9/2020,2020,2,9,7712
2/10/2020,2020,2,10,3389
2/11/2020,2020,2,11,5911
2/12/2020,2020,2,12,5641
2/13/2020,2020,2,13,8647
2/14/2020,2020,2,14,3123
2/15/2020,2020,2,15,7686
2/16/2020,2020,2,16,6516
2/17/2020,2020,2,17,6641
2/18/2020,2020,2,18,5030
2/19/2020,2020,2,19,6654
2/20/2020,2020,2,20,8795
2/21/2020,2020,2,21,5164
2/22/2020,2020,2,22,6148
2/23/2020,2020,2,23,2158
2/24/2020,2020,2,24,7857
2/25/2020,2020,2,25,2321
2/26/2020,2020,2,26,4037
2/27/2020,2020,2,27,9937
2/28/2020,2020,2,28,5224
2/29/2020,2020,2,29,5308
3/1/2020,2020,3,1,8590
3/2/2020,2020,3,2,8195
3/3/2020,2020,3,3,2639
3/4/2020,2020,3,4,6200
3/5/2020,2020,3,5,13047
3/6/2020,2020,3,6,4251
3/7/2020,2020,3,7,5145
3/8/2020,2020,3,8,7356
3/9/2020,2020,3,9,9985
3/10/2020,2020,3,10,13678
3/11/2020,2020,3,11,3970
3/12/2020,2020,3,12,9069
3/13/2020,2020,3,13,14725
3/14/2020,2020,3,14,14688
3/15/2020,2020,3,15,16424
3/16/2020,2020,3,16,14494
3/17/2020,2020,3,17,15426
3/18/2020,2020,3,18,15308
3/19/2020,2020,3,19,15253
3/20/2020,2020,3,20,7239
3/21/2020,2020,3,21,3195
3/22/2020,2020,3,22,9347
3/23/2020,2020,3,23,11771
3/24/2020,2020,3,24,17942
3/25/2020,2020,3,25,17375
3/26/2020,2020,3,26,13277
3/27/2020,2020,3,27,15992
3/28/2020,2020,3,28,17383
3/29/2020,2020,3,29,12980
3/30/2020,2020,3,30,13263
3/31/2020,2020,3,31,10867
4/1/2020,2020,4,1,19844
4/2/2020,2020,4,2,19974
4/3/2020,2020,4,3,10648
4/4/2020,2020,4,4,17548
4/5/2020,2020,4,5,20192
4/6/2020,2020,4,6,20185
4/7/2020,2020,4,7,21567
4/8/2020,2020,4,8,21348
4/9/2020,2020,4,9,20999
4/10/2020,2020,4,10,20993
4/11/2020,2020,4,11,21365
4/12/2020,2020,4,12,21815
4/13/2020,2020,4,13,8794
4/14/2020,2020,4,14,17976
4/15/2020,2020,4,15,17426
4/16/2020,2020,4,16,22126
4/17/2020,2020,4,17,21426
4/18/2020,2020,4,18,22334
4/19/2020,2020,4,19,12820
4/20/2020,2020,4,20,23662
4/21/2020,2020,4,21,23782
4/22/2020,2020,4,22,23912
4/23/2020,2020,4,23,23850
4/24/2020,2020,4,24,21377
4/25/2020,2020,4,25,18344
4/26/2020,2020,4,26,17270
4/27/2020,2020,4,27,24992
4/28/2020,2020,4,28,22895
4/29/2020,2020,4,29,17525
4/30/2020,2020,4,30,19304
5/1/2020,2020,5,1,10990
5/2/2020,2020,5,2,16580
5/3/2020,2020,5,3,11362
5/4/2020,2020,5,4,18682
5/5/2020,2020,5,5,18554
5/6/2020,2020,5,6,7849
5/7/2020,2020,5,7,26738
5/8/2020,2020,5,8,25976
5/9/2020,2020,5,9,22562
5/10/2020,2020,5,10,12658
5/11/2020,2020,5,11,17890
5/12/2020,2020,5,12,20174
5/13/2020,2020,5,13,12025
5/14/2020,2020,5,14,10397
5/15/2020,2020,5,15,8024
5/16/2020,2020,5,16,23920
5/17/2020,2020,5,17,21947
5/18/2020,2020,5,18,26165
5/19/2020,2020,5,19,24043
5/20/2020,2020,5,20,23343
5/21/2020,2020,5,21,23307
5/22/2020,2020,5,22,27599
5/23/2020,2020,5,23,7955
5/24/2020,2020,5,24,15833
5/25/2020,2020,5,25,18175
5/26/2020,2020,5,26,16921
5/27/2020,2020,5,27,25287
5/28/2020,2020,5,28,18473
5/29/2020,2020,5,29,13164
5/30/2020,2020,5,30,15732
5/31/2020,2020,5,31,2441
6/1/2020,2020,6,1,26358
6/2/2020,2020,6,2,18954
6/3/2020,2020,6,3,21325
6/4/2020,2020,6,4,24014
6/5/2020,2020,6,5,6943
6/6/2020,2020,6,6,29455
6/7/2020,2020,6,7,20545
6/8/2020,2020,6,8,3281
6/9/2020,2020,6,9,5503
6/10/2020,2020,6,10,8764
6/11/2020,2020,6,11,20055
6/12/2020,2020,6,12,21500
6/13/2020,2020,6,13,27076
6/14/2020,2020,6,14,9635
6/15/2020,2020,6,15,25359
6/16/2020,2020,6,16,12223
6/17/2020,2020,6,17,12502
6/18/2020,2020,6,18,12782
6/19/2020,2020,6,19,6331
6/20/2020,2020,6,20,4045
6/21/2020,2020,6,21,5887
6/22/2020,2020,6,22,7649
6/23/2020,2020,6,23,25195
6/24/2020,2020,6,24,9433
6/25/2020,2020,6,25,24475
6/26/2020,2020,6,26,15955
6/27/2020,2020,6,27,22580
6/28/2020,2020,6,28,21822
6/29/2020,2020,6,29,6400
6/30/2020,2020,6,30,25960
7/1/2020,2020,7,1,29110
7/2/2020,2020,7,2,19579
7/3/2020,2020,7,3,11111
7/4/2020,2020,7,4,27791
7/5/2020,2020,7,5,28580
7/6/2020,2020,7,6,19691
7/7/2020,2020,7,7,21187
7/8/2020,2020,7,8,15311
7/9/2020,2020,7,9,19684
7/10/2020,2020,7,10,27191
7/11/2020,2020,7,11,2040
7/12/2020,2020,7,12,23513
7/13/2020,2020,7,13,16290
7/14/2020,2020,7,14,26957
7/15/2020,2020,7,15,25859
7/16/2020,2020,7,16,8338
7/17/2020,2020,7,17,15729
7/18/2020,2020,7,18,10647
7/19/2020,2020,7,19,16888
7/20/2020,2020,7,20,20109
7/21/2020,2020,7,21,12343
7/22/2020,2020,7,22,25647
7/23/2020,2020,7,23,17321
7/24/2020,2020,7,24,21042
7/25/2020,2020,7,25,22855
7/26/2020,2020,7,26,21040
7/27/2020,2020,7,27,24997
7/28/2020,2020,7,28,24365
7/29/2020,2020,7,29,23539
7/30/2020,2020,7,30,26197
7/31/2020,2020,7,31,22114
8/1/2020,2020,8,1,25705
8/2/2020,2020,8,2,22756
